Unnamed: 0,Gene,pval_adj_SC,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Chromosome Position,Total_Mutations
30297,SPP1,0,11645.8469,2.840583224,0.19245165,14.75998372,2.65344861184161e-49,2.66121615613137e-48,4q22.1,3
30298,OLR1,0,709.2353436,2.137775505,0.175987119,12.1473408,5.92618961301375e-34,3.40520736493806e-33,12p13.2,1
30268,CLEC7A,0,941.1998379,2.357987458,0.142268184,16.57424304,1.07001811537472e-61,1.63190521157228e-60,12p13.2,1
30270,TNFSF13B,0,1086.221014,2.069076497,0.160717387,12.87400529,6.30460746278299e-38,4.20146574438883e-37,13q33.3,2
30271,CTSL,0,6387.058209,0.409216717,0.105719821,3.870766268,0.000108494,0.000164628,9q21.33,2
30295,CXCL8,0,607.3591212,2.15029367,0.22098379,9.730549324,2.23383337426309e-22,8.2610499457617e-22,4q13.3,2
30306,HIF1A,0,7819.038924,0.943917463,0.091951396,10.26539566,1.00906471386804e-24,4.07662994320324e-24,14q23.2,6
30307,LAP3,0,7573.842202,0.559152083,0.089015026,6.281547177,3.35220042151517e-10,7.012901241651951e-10,4p15.32,5
30308,TGFBI,0,14753.71128,1.56386582,0.16633207,9.402070324,5.349983747103391e-21,1.8558088622658702e-20,5q31.1,8
30310,CAPG,0,9701.289242,1.441128765,0.107379486,13.42089463,4.5617279450000597e-41,3.4028504025183197e-40,2p11.2,1
30312,RNASE6,0,804.2165986,0.338442645,0.12255845,2.761479476,0.005754013,0.007631974,14q11.2,1
30313,ANXA5,0,26926.18208,-0.355420066,0.091313786,-3.892293626,9.93009597095537e-05,0.000150954,4q27,3
30254,NAMPT,0,7763.073083,0.230923165,0.105873095,2.181131716,0.029173676,0.036322267,7q22.3,5
30279,SGK1,0,6545.483723,-1.099097243,0.115601616,-9.507628752,1.95057998200153e-21,6.89967321804596e-21,6q23.2,5
30281,KCTD12,0,11407.14726,-1.657350959,0.100573524,-16.47899856,5.193804910676141e-61,7.71869411434797e-60,13q22.3,2
30282,SERPINA1,0,8098.392056,-0.485869212,0.209473625,-2.319476793,0.020369198,0.02573954,14q32.13,6
30283,LCP1,0,10486.91729,1.159818616,0.125904276,9.211908103,3.2037831891457704e-20,1.0751755163014e-19,13q14.13,5
30253,ITGB2,0,5841.52301,1.243148941,0.142574392,8.719300315,2.79926194500114e-18,8.65677622127528e-18,21q22.3,14
30314,ASAH1,0,14378.64266,-1.006440154,0.101537361,-9.91201802,3.69114148618024e-23,1.40400952723739e-22,8p22,1
30288,CD44,0,28594.36317,0.77117677,0.109715908,7.028851001,2.0824120317575698e-12,4.89322195239446e-12,11p13,6
30289,SAT1,0,15175.3009,0.825757208,0.104083522,7.9336017,2.12880080921464e-15,5.753369816254701e-15,Xp22.11,3
30291,IFITM3,0,25962.56661,0.814411669,0.12496764,6.516980454,7.1736769285146e-11,1.5595939439148002e-10,11p15.5,4
30292,CD86,0,776.9167507,1.280074501,0.123366673,10.37617753,3.1826421838519604e-25,1.30838167858118e-24,3q13.33,3
30342,SLC11A1,0,415.7753875,1.907716138,0.157636524,12.10199315,1.03077653226889e-33,5.88060616952452e-33,2q35,5
30301,CD53,0,2609.215532,1.014442095,0.12576199,8.06636482,7.24221875181839e-16,1.99725756752031e-15,1p13.3,2
30336,SLC2A3,0,2848.386768,-0.443693964,0.145350639,-3.052576629,0.002268858,0.00311153,12p13.31,5
30338,NCF2,0,1148.449074,0.762466734,0.138433902,5.507803523,3.6333859850462e-08,6.82362407097655e-08,1q25.3,11
30339,MFSD1,0,5522.356584,0.14371335,0.066087204,2.174601766,0.029659972,0.036915746,3q25.32,2
30341,HMOX1,0,2597.785137,0.988283994,0.1386122,7.129848564,1.00479414115671e-12,2.39062256848123e-12,22q12.3,4
30343,STAT1,0,19067.46388,1.528753195,0.114777238,13.3193063,1.7876073300555e-40,1.30655368512171e-39,2q32.2,4
30344,GPX4,0,15718.11214,-0.531364314,0.117745423,-4.512823502,6.39702547941606e-06,1.05233071120703e-05,19p13.3,1
30346,MSR1,0,1971.917742,0.716391262,0.145640098,4.918915004,8.70252453866923e-07,1.51114703411085e-06,8p22,2
30316,CD83,0,1521.932141,0.856306868,0.120012101,7.135171038,9.66668816164737e-13,2.30276979226926e-12,6p23,4
30317,DSE,0,2651.206701,-0.62207925,0.107111031,-5.80779815,6.3299763998843e-09,1.23938082669844e-08,6q22.1,13
30318,FYB1,0,1610.046365,0.932736601,0.13083747,7.128971559,1.01121623909118e-12,2.40560381440836e-12,5p13.1,6
30284,HLA-DMB,0,1941.634234,0.744611912,0.122869482,6.060185999,1.35964230562882e-09,2.75576772404337e-09,6p21.32,2
30286,FPR3,0,1761.639012,1.213328715,0.156292069,7.763213613,8.28039728865739e-15,2.1771646208055502e-14,19q13.41,3
30321,MARCHF1,0,771.2222599,0.723466956,0.102711756,7.043662654,1.87251180311253e-12,4.40701808813996e-12,4q32.2-q32.3,6
30425,HAVCR2,0,1063.386882,0.649149316,0.12478669,5.202071754,1.97079101243589e-07,3.54472638648121e-07,5q33.3,4
30324,GSTO1,0,3781.746685,0.614857704,0.072604103,8.468635735,2.48283793837709e-17,7.36369279420356e-17,10q25.1,2
30326,BCL2A1,0,561.0093956,3.238220345,0.206754232,15.662172,2.7436485631155697e-55,3.3549803270831904e-54,15q25.1,1
30327,RNASET2,0,1496.8711,1.186002124,0.108386327,10.94235926,7.22937523694795e-28,3.30874984007833e-27,6q27,2
30328,GPR183,0,829.0139743,0.49341074,0.129281948,3.816547839,0.000135332,0.000204109,13q32.3,2
30329,SLC16A3,0,1936.716965,2.816484677,0.161242119,17.46742535,2.53687254381366e-68,4.7300715865509113e-67,17q25.3,1
30330,LYN,0,3314.693666,0.962071149,0.100191454,9.602327493,7.81591890620459e-22,2.81290977554758e-21,8q12.1,7
30331,ACTR2,0,18630.50958,0.771660257,0.0582276,13.25248255,4.3652068546613e-40,3.13438842490763e-39,2p14,3
30517,ARPC5,0,12026.66297,1.07753595,0.057206083,18.83603806,3.82552324511518e-79,9.83867144514475e-78,1q25.3,2
30519,FPR1,0,370.7675949,0.501636166,0.160630293,3.122923802,0.001790641,0.002478375,19q13.41,1
30521,RNF149,0,3210.306622,0.629679906,0.051762888,12.16469815,4.79213462071948e-34,2.76600164961263e-33,2q11.2,2
30493,MSN,0,33220.89756,0.528181059,0.088103708,5.994992414,2.0349494161578203e-09,4.09336752971314e-09,Xq12,9
30495,MXD1,0,1492.785202,0.277997663,0.078360865,3.547659452,0.00038867,0.000565784,2p13.3,1
30528,TGFB1,0,2564.806436,0.887339383,0.114858213,7.725519655,1.11397950636374e-14,2.90984490253162e-14,19q13.2,2
30508,PLSCR1,0,3873.852858,0.859718511,0.096439552,8.914584244,4.896499453467352e-19,1.56443361389217e-18,3q24,1
30509,ALOX5,0,1469.173665,0.270934898,0.12650649,2.141667972,0.03222021,0.039949395,10q11.21,2
30511,SNX2,0,4316.97143,-0.502817903,0.056264373,-8.936701424,4.009598813390461e-19,1.28706981485209e-18,5q23.2,3
30524,ACP5,0,2970.521269,0.610540195,0.146990749,4.153596065,3.27290716982251e-05,5.14072836350509e-05,19p13.2,6
30507,FOS,0,46140.13642,-3.246325586,0.183088162,-17.730942,2.41946368230321e-70,4.82033543184522e-69,14q24.3,3
30499,MBNL1,0,11902.94316,-0.603888574,0.08103991,-7.451742885,9.21151153364446e-14,2.30269785386974e-13,3q25.1-q25.2,5
30505,RGS10,0,2528.869925,1.616679952,0.104199258,15.5152732,2.7346833285545604e-54,3.23275627490128e-53,10q26.11,2
30506,HBEGF,0,1092.542476,-0.720298303,0.13661474,-5.272478657,1.34593493214145e-07,2.44699209779835e-07,5q31.3,2
30526,ITGAM,0,1206.923458,0.360973846,0.138343894,2.609250298,0.009074084,0.011828739,16p11.2,9
30476,ANPEP,0,8684.6333,-0.582243171,0.181082595,-3.215345848,0.001302874,0.001821935,15q26.1,9
30477,RNF13,0,3941.645935,-0.233944696,0.062524527,-3.741646815,0.000182818,0.000273216,3q25.1,3
30478,ATP6V0E1,0,9053.534288,0.325027378,0.084310451,3.855125617,0.00011567,0.000175185,,2
30479,RBPJ,0,6290.082699,-0.387932916,0.055388261,-7.003883335,2.48963450644598e-12,5.8286915973975185e-12,4p15.2,1
30512,EPB41L3,0,2665.36069,-0.939253068,0.136842314,-6.863761957,6.7070359750373695e-12,1.53722604488194e-11,18p11.31,10
30514,CFLAR,0,7707.854734,-0.639099063,0.072080646,-8.866444742,7.55183921910392e-19,2.39526512246202e-18,2q33.1,2
30515,MPEG1,0,3206.016505,-0.421816939,0.145352812,-2.902021185,0.003707635,0.004999275,11q12.1,6
95782,RPL18A,0,22065.65596,0.713602868,0.105248016,6.780202562,1.20007503390151e-11,2.7190174303772398e-11,19p13.11,2
95741,EIF3L,0,11197.06941,-0.943866149,0.072071998,-13.09615631,3.46358949393059e-39,2.41031657709656e-38,22q13.1,6
95742,NFIB,0,18204.79765,-0.321642905,0.112926151,-2.848258805,0.004395916,0.005885147,9p23-p22.3,4
95744,NOP53,0,16660.69905,-0.649272417,0.107628327,-6.032542135,1.61400240935609e-09,3.26097833044503e-09,19q13.33,1
95777,RPS16,0,39212.21203,0.669915152,0.094511688,7.08817253,1.3589449113914e-12,3.21726518632224e-12,19q13.2,1
95781,PPDPF,0,10953.25081,0.861535669,0.105458077,8.169461212,3.09769761010241e-16,8.70167296448388e-16,20q13.33,3
95783,RPLP2,0,46301.99637,0.272394792,0.105750979,2.57581342,0.010000459,0.012986045,11p15.5,1
95784,LYRM4,0,1591.396866,0.403853657,0.084153919,4.79898814,1.59469235929107e-06,2.72738167279002e-06,6p25.1,2
95785,CAVIN1,0,36243.09178,-1.658966179,0.118339807,-14.01866555,1.19847011010615e-44,1.01562930797246e-43,17q21.2,6
95765,RPL21,0,16296.11606,-0.389763158,0.081808919,-4.764311328,1.89499732155375e-06,3.22260402511348e-06,13q12.2,1
30527,SERPINB9,0,1182.805372,0.355401102,0.105711694,3.361984732,0.000773844,0.001100428,6p25.2,4
95759,MT1G,0,578.9822594,1.871087265,0.185248801,10.10040146,5.50165006433941e-24,2.15593664490229e-23,16q13,1
95760,OBP2B,0,356.4948743,2.153987502,0.296620991,7.261750071,3.8211375913050005e-13,9.2823937486424e-13,9q34.2,2
95793,POLR2F,0,2319.9369,1.297269677,0.091890128,14.11761747,2.95824708406785e-45,2.55202016883659e-44,22q13.1,5
30498,PLEKHB2,0,5945.930682,0.288864751,0.056238894,5.136387435,2.80069974512024e-07,4.99249515096878e-07,2q21.1,3
95797,FBL,0,10703.28122,0.905919995,0.106173895,8.53241745,1.4332081404793e-17,4.29112537191569e-17,19q13.2,4
95798,NDRG2,0,17141.56984,-0.943413323,0.143800427,-6.560573865,5.36010951531536e-11,1.17422997443298e-10,14q11.2,4
95799,NT5C3B,0,2179.162115,0.33571959,0.085565703,3.923529836,8.72609528428957e-05,0.000133189,17q21.2,2
95801,RPS3A,0,18623.27666,-0.401079864,0.089346367,-4.489045018,7.1543178312628e-06,1.17258450290969e-05,4q31.3,1
95771,RPS18,0,106936.505,0.371301598,0.094183668,3.942314055,8.06992105117073e-05,0.00012336,6p21.32,2
30453,POMP,0,4799.992386,0.765527226,0.079414552,9.63963416,5.43814359077585e-22,1.97195658538321e-21,13q12.3,3
30412,ACTR3,0,13603.27664,0.969017204,0.053899079,17.97836277,2.87868079634442e-72,6.03610598455344e-71,2q14.1,2
30413,PTPRC,0,3425.20067,0.951844553,0.144251132,6.598523965,4.15271362026655e-11,9.155822054520119e-11,1q31.3-q32.1,12
30415,LAIR1,0,2348.101306,-0.295824996,0.140381204,-2.107297759,0.035091778,0.043325022,19q13.42,3
30449,MRC1,0,1993.546452,-1.418559983,0.183088954,-7.747927721,9.340427736332811e-15,2.44782743544982e-14,10p12.33,21
30450,SKAP2,0,3034.325954,-0.903374134,0.092989078,-9.71484134,2.60654646727087e-22,9.60422518168982e-22,7p15.2,2
30452,BASP1,0,1844.148095,1.282125881,0.132574703,9.670969281,4.0056604935483296e-22,1.46274461799045e-21,5p15.1,3
30454,S100A10,0,16546.00186,0.529065207,0.129621916,4.081603057,4.47261373697973e-05,6.96465929370125e-05,,2
30455,FBP1,0,950.6320681,-0.887890703,0.160018852,-5.548663133,2.87862212818733e-08,5.43434459818972e-08,9q22.32,5
30456,NCKAP1L,0,2166.934639,0.585301378,0.129079357,4.534430546,5.77591035870008e-06,9.5276946214444e-06,12q13.13-q13.2,10
30457,ATP6V0B,0,6315.79907,1.482849654,0.07587415,19.54354218,4.68176352274256e-85,1.37136358698227e-83,1p34.1,4
30458,VMP1,0,8863.437453,0.177192089,0.082287624,2.153326113,0.031293058,0.03885256,17q23.1,6
30428,ITGAX,0,1141.969855,1.153926126,0.139630258,8.264155247,1.40687425268708e-16,4.023895261188769e-16,16p11.2,16
30429,EPSTI1,0,1207.055827,1.527336086,0.131229877,11.6386308,2.62190840017369e-31,1.37329878694328e-30,13q14.11,2
30434,IER3,0,1387.250413,0.891653246,0.160214171,5.565383129,2.61577049571074e-08,4.95270580969107e-08,6p21.33,1
30397,RASSF4,0,2946.609046,0.81832255,0.129697308,6.309479849,2.79974816107784e-10,5.88668144859609e-10,10q11.21,5
30398,ZFAND5,0,12421.38916,-0.498286459,0.090059739,-5.53284372,3.15080186832597e-08,5.93707372281497e-08,9q21.13,2
30432,SAMSN1,0,481.9936987,1.121320462,0.121277744,9.245888189,2.33294976861251e-20,7.883052881401841e-20,21q11.2,5
30433,SLC8A1,0,652.2939933,-0.404568813,0.107597127,-3.760033602,0.000169891,0.00025459,2p22.1,12
30430,ARRB2,0,2528.727265,0.559208198,0.079125114,7.067391963,1.57872566539194e-12,3.72930689684927e-12,17p13.2,1
30435,ALOX5AP,0,1081.593673,0.573663077,0.124252985,4.616895754,3.89522814296466e-06,6.49690056080326e-06,13q12.3,1
30436,GPSM3,0,1338.360016,0.866072828,0.111642849,7.75753068,8.659893317673752e-15,2.27382938542341e-14,6p21.32,1
30437,GNA13,0,5608.403945,0.278247033,0.068818745,4.043186653,5.2729610485388e-05,8.16587542798171e-05,17q24.1,4
30438,EIF4G2,0,55255.24298,0.208215921,0.060580097,3.437035142,0.000588119,0.000844017,11p15.4,4
30440,ARPC2,0,14461.13889,0.637359558,0.058441751,10.90589436,1.08025692640063e-27,4.91482318945279e-27,2q35,4
30441,CANX,0,46650.48405,0.263459113,0.052876369,4.982549287,6.2751999769562e-07,1.09850352881279e-06,5q35.3,5
30442,GBP1,0,6788.09095,1.89482873,0.133946963,14.14611196,1.97371991848468e-45,1.71425035563817e-44,1p22.2,6
30489,ELL2,0,3524.303155,-0.596800802,0.096580573,-6.179304835,6.43844716872001e-10,1.32526603775413e-09,5q15,8
30481,LY86,0,356.0539857,0.50194113,0.122638147,4.09286297,4.26079538726172e-05,6.64398734557895e-05,6p25.1,2
30482,EVI2B,0,843.1333597,0.684995524,0.127635367,5.366815976,8.01387470028488e-08,1.477837370239e-07,17q11.2,3
30483,TIMP2,0,26918.15657,-0.814583603,0.11117538,-7.327014313,2.35336699444682e-13,5.7760904637913e-13,17q25.3,1
30484,CD84,0,1176.05133,0.688836038,0.141246183,4.876847088,1.07794931899612e-06,1.86169192854979e-06,1q23.3,6
30485,FNIP2,0,2675.045041,-1.015112497,0.097044334,-10.46029644,1.31443776847308e-25,5.49309584533313e-25,4q32.1,4
30487,IL1RN,0,782.2072575,0.947186929,0.18045934,5.248755357,1.53130269872089e-07,2.77584784369417e-07,2q14.1,3
30488,MMP9,0,3552.12522,3.057794591,0.217371425,14.06714147,6.0464450247893e-45,5.17196140194416e-44,20q13.12,5
30480,GNB4,0,3557.945782,1.185929369,0.093229814,12.72049483,4.5496980750655204e-37,2.9460177950795497e-36,3q26.33,1
30490,TFEC,0,472.1168911,1.107194861,0.142169139,7.7878706,6.81479208861572e-15,1.79921014190424e-14,7q31.2,3
30461,APLP2,0,39175.05216,-0.263415614,0.072971625,-3.609836208,0.00030639,0.000449385,11q24.3,7
30462,PTPRE,0,1685.064505,-0.661014403,0.078115674,-8.461994434,2.62843067149162e-17,7.78707085596638e-17,10q26.2,7
30496,C6orf62,0,11080.62457,0.530483818,0.054313273,9.767111991,1.5583077541516e-22,5.80425015941614e-22,6p22.3,3
30497,CTSA,0,5151.982371,0.694657289,0.08756159,7.933356293,2.13301352242199e-15,5.76313159290075e-15,20q13.12,3
30471,SLC15A3,0,1911.959085,1.038877147,0.126831701,8.190989637,2.59086900251903e-16,7.31328713878623e-16,11q12.2,1
30464,YWHAH,0,9286.623902,0.945247529,0.0657728,14.37140471,7.822830732829001e-47,7.14708716381224e-46,22q12.3,1
30465,TMBIM6,0,50176.78258,-0.322879952,0.061039544,-5.289684819,1.22527316247602e-07,2.23333563511923e-07,12q13.12,1
30466,CLEC5A,0,248.6993093,3.690084511,0.159115133,23.19128574,5.57526766811921e-119,3.88971219929218e-117,7q34,2
30467,MPP1,0,1507.773845,-0.205723412,0.100181642,-2.0535041,0.040023712,0.049157861,Xq28,5
30468,PHACTR1,0,236.3251062,0.769959201,0.140688544,5.472792438,4.42998870995161e-08,8.28480001843568e-08,6p24.1,11
30469,TXNIP,0,80203.03434,-2.384590752,0.114000094,-20.91744543,3.71487468239685e-97,1.4817793275772501e-95,1q21.1,6
30470,CCL2,0,2840.094385,-0.439330405,0.164849467,-2.665039882,0.007697919,0.010091028,17q12,1
82431,ARMCX6,0,838.4134347,0.355178307,0.073538221,4.829846319,1.36638468377129e-06,2.34674214867389e-06,Xq22.1,3
30473,HNMT,0,3165.838551,-1.556634723,0.090629172,-17.17586839,4.02582726846215e-66,7.002676516111961e-65,2q22.1,2
30474,PIK3AP1,0,1639.20819,0.978572594,0.122648265,7.978690914,1.4789340073544702e-15,4.027083148609541e-15,10q24.1,5
30475,NR4A2,0,1743.248445,-1.699113571,0.151990246,-11.17909615,5.16129576264161e-29,2.4756155125510493e-28,2q24.1,5
30444,HCST,0,45.60405618,0.770068937,0.161837365,4.758288894,1.952409362646e-06,3.3175915358893e-06,19q13.12,1
30445,GM2A,0,6683.697457,0.257407322,0.085488888,3.011003264,0.002603861,0.003552419,5q33.1,1
30446,BMP2K,0,855.9769401,-0.530372575,0.093759242,-5.656749798,1.5426639416394e-08,2.95975503842936e-08,4q21.21,5
30447,MAP3K8,0,1244.115124,-0.771885985,0.122755611,-6.287989412,3.21603840291736e-10,6.7390686761001e-10,10p11.23,2
106057,MBOAT2,0,3398.790134,1.290976176,0.110099029,11.72559098,9.42410187075307e-32,5.0239182687487805e-31,2p25.1,1
106080,BIRC5,0,3090.391911,4.588931263,0.16676595,27.51719556,1.09327835004662e-166,1.61351064799958e-164,17q25.3,1
106050,MRPS11,0,962.4619004,0.445473937,0.063054548,7.064897743,1.60734312077734e-12,3.795505860336499e-12,15q25.3,4
106052,EZH2,0,1670.043863,3.236486274,0.10115437,31.99551622,1.25881416963461e-224,5.25034970839339e-222,7q36.1,5
106053,CCN1,0,22832.53431,-1.527293633,0.138841173,-11.00029334,3.80890856061128e-28,1.76388413333063e-27,1p22.3,3
106054,UBE2M,0,3071.539663,0.945171877,0.077998863,12.11776486,8.504698016149e-34,4.86352119635871e-33,19q13.43,1
106055,MRPL47,0,2456.193975,1.532283869,0.075755145,20.22679602,5.68809727492627e-91,1.93153689056169e-89,3q26.33,3
106056,SRSF2,0,6264.891846,0.689880761,0.051813111,13.31479122,1.8990256255938597e-40,1.38587697423522e-39,17q25.1,4
106079,PPIF,0,5495.527047,1.172283795,0.098707257,11.87636892,1.57042042531298e-32,8.59141325350866e-32,10q22.3,3
106026,NR2F2,0,4780.455581,-0.274067858,0.095601397,-2.866776699,0.004146755,0.005565946,15q26.2,1
106027,ZWINT,0,1948.365079,3.043709396,0.112881289,26.96380799,3.92939911439628e-160,5.1992725109522e-158,10q21.1,4
106028,ADRM1,0,2334.803799,1.300950081,0.084215958,15.44778576,7.807993191801751e-54,9.05708327556883e-53,20q13.33,2
106065,FHL2,0,4365.767352,-0.289903285,0.125773906,-2.30495573,0.021169053,0.026697525,2q12.2,2
106062,PTMS,0,15926.42044,1.192684148,0.101166387,11.78933221,4.43039931715407e-32,2.39171753795492e-31,12p13.31,1
106095,MPHOSPH6,0,1516.043878,0.65869153,0.095040456,6.930643616,4.18930221165362e-12,9.70841312148644e-12,16q23.3,2
106097,JTB,0,690.5025096,1.489482791,0.092039688,16.18304917,6.64219181159337e-59,9.28165273832704e-58,1q21.3,2
106068,HR,0,2262.435878,1.818020888,0.144041986,12.62146503,1.60801658310778e-36,1.01652079616164e-35,8p21.3,1
106069,VPS4B,0,4531.677581,-0.143623522,0.06705218,-2.141966478,0.03219618,0.039922181,18q21.33,6
106071,MFSD10,0,3901.699218,1.063528953,0.090314619,11.77582281,5.20071430367855e-32,2.7996886821093303e-31,4p16.3,1
106072,B4GALT1,0,14811.64497,0.587384865,0.085264992,6.888933526,5.62121965463367e-12,1.2933051959923398e-11,9p21.1,4
106073,IRAK1,0,10117.79862,1.792803405,0.097103761,18.46275963,4.11756098152056e-76,9.59897022982424e-75,Xq28,5
106042,BRIX1,0,2114.558027,1.186508283,0.072536668,16.35735848,3.85489956894349e-60,5.59879660331187e-59,5p13.2,5
106044,AP2M1,0,21338.02369,0.960507227,0.06498042,14.78148687,1.92861104803516e-49,1.94646667899014e-48,3q27.1,5
106046,ALYREF,0,3608.701601,2.054795358,0.089900265,22.85638826,1.26252856208524e-115,8.21114338717538e-114,17q25.3,1
106021,NXT1,0,1158.866415,1.035692605,0.07770639,13.32828103,1.5850792954054299e-40,1.16118103709998e-39,20p11.21,1
106022,DDX21,0,8192.092075,0.658800701,0.079507112,8.286060004,1.17061741021926e-16,3.36471395242948e-16,10q22.1,8
106023,YWHAQ,0,20701.16298,0.730342382,0.065310126,11.18268217,4.95688212331796e-29,2.37935302521837e-28,2p25.1,1
106024,COA4,0,2182.969662,0.966540909,0.065740152,14.70244413,6.21744400072066e-49,6.14252732223617e-48,11q13.4,1
105994,RHCG,0,207.078222,2.143281968,0.226439989,9.465121303,2.9322052683803906e-21,1.02790590679967e-20,15q26.1,3
106020,COA1,0,2057.864854,0.227791897,0.05127157,4.442850022,8.87750490321671e-06,1.44587274255616e-05,7p13,1
106031,MCUR1,0,3190.54316,0.740310227,0.066245042,11.17533037,5.38496221474867e-29,2.5809614052502598e-28,6p23,3
106032,SRRM2,0,36566.24195,-0.379356829,0.054830274,-6.918747664,4.55653644532368e-12,1.053908477878e-11,16p13.3,16
106033,PYCR1,0,3040.403978,2.659402977,0.133512708,19.91872549,2.80027946312375e-88,8.86570326394261e-87,17q25.3,3
106004,STRAP,0,8915.555639,0.733411482,0.082234717,8.918514064,4.72586130952781e-19,1.51167681034679e-18,12p12.3,3
106011,DNAJC21,0,3778.231681,0.324433499,0.05797405,5.596184852,2.19120071806832e-08,4.1628257230279e-08,5p13.2,2
106035,SARS1,0,8311.159931,0.250769398,0.06445368,3.890691678,9.99588796862242e-05,0.000151942,1p13.3,7
106036,UQCR10,0,1268.797004,0.681808559,0.10187141,6.692835206,2.18887595661036e-11,4.8923315591246786e-11,22q12.2,4
106038,TMEM258,0,2419.938467,1.115524788,0.072435448,15.40026073,1.63010756158098e-53,1.86384050515451e-52,11q12.2,1
